Date,Open,High,Low,Close,Adj Close,Volume
4/22/2015,31.747499,32.217499,31.58,32.154999,29.227034,150618000
4/23/2015,32.075001,32.605,32.035,32.4175,29.465631,183083600
4/24/2015,32.622501,32.657501,32.307499,32.57,29.604246,178103600
4/27/2015,33.077499,33.282501,32.787498,33.162498,30.142799,387816800
4/28/2015,33.615002,33.634998,32.392502,32.639999,29.667871,475696000
4/29/2015,32.540001,32.897499,32.075001,32.16,29.231575,253544400
4/30/2015,32.16,32.16,31.145,31.2875,28.438532,332781600
5/1/2015,31.525,32.532501,31.325001,32.237499,29.302019,234050400
5/4/2015,32.375,32.642502,32.064999,32.174999,29.245214,203953200
5/5/2015,32.037498,32.112499,31.445,31.450001,28.586231,197085600
5/6/2015,31.639999,31.6875,30.84,31.252501,28.406712,288564000
5/7/2015,31.192499,31.52,31.004999,31.315001,28.582417,175763600
5/8/2015,31.67,31.905001,31.5275,31.905001,29.120928,222201600
5/11/2015,31.8475,31.889999,31.407499,31.58,28.824289,168143200
5/12/2015,31.4,31.719999,31.205,31.467501,28.721605,192640000
5/13/2015,31.5375,31.797501,31.467501,31.502501,28.753553,138776800
5/14/2015,31.852501,32.237499,31.790001,32.237499,29.424416,180814000
5/15/2015,32.267502,32.372501,32.052502,32.192501,29.383341,152832000
5/18/2015,32.095001,32.68,32.09,32.547501,29.707365,203531600
5/19/2015,32.672501,32.720001,32.41,32.517502,29.679989,178532800
5/20/2015,32.5,32.744999,32.334999,32.514999,29.677702,145819600
5/21/2015,32.517502,32.907501,32.4575,32.8475,29.98118,158921600
5/22/2015,32.900002,33.2425,32.849998,33.134998,30.243605,182384000
5/26/2015,33.150002,33.227501,32.279999,32.404999,29.577293,282790400
5/27/2015,32.584999,33.064999,32.512501,33.009998,30.129507,183332800
5/28/2015,32.965,32.987499,32.775002,32.945,30.070177,122933200
5/29/2015,32.807499,32.862499,32.474998,32.57,29.727905,203538000
6/1/2015,32.57,32.8475,32.512501,32.634998,29.787233,128451200
6/2/2015,32.465,32.665001,32.330002,32.490002,29.654879,134670400
6/3/2015,32.665001,32.735001,32.474998,32.529999,29.691391,123934000
6/4/2015,32.395,32.645,32.227501,32.34,29.517967,153800400
6/5/2015,32.375,32.422501,32.09,32.162498,29.355959,142507200
6/8/2015,32.224998,32.302502,31.7075,31.950001,29.162003,210699200
6/9/2015,31.674999,32.02,31.405001,31.855,29.075294,224301600
6/10/2015,31.98,32.334999,31.9625,32.220001,29.408445,156349200
6/11/2015,32.294998,32.544998,32.119999,32.147499,29.342264,141563600
6/12/2015,32.047501,32.0825,31.7775,31.7925,29.018251,147544800
6/15/2015,31.525,31.809999,31.4275,31.73,28.961206,175955600
6/16/2015,31.7575,31.9625,31.592501,31.9,29.116367,125976400
6/17/2015,31.93,31.969999,31.684999,31.825001,29.047909,131672400
6/18/2015,31.807501,32.077499,31.805,31.969999,29.180258,141628800
6/19/2015,31.9275,31.955,31.6,31.65,28.888178,218867600
6/22/2015,31.872499,32.014999,31.77,31.9025,29.118649,136157200
6/23/2015,31.870001,31.9025,31.719999,31.7575,28.986298,121075600
6/24/2015,31.8025,32.450001,31.780001,32.0275,29.232744,221123600
6/25/2015,32.215,32.299999,31.875,31.875,29.093554,127752400
6/26/2015,31.9175,31.997499,31.627501,31.6875,28.922407,176267200
6/29/2015,31.365,31.6175,31.120001,31.1325,28.415838,196645600
6/30/2015,31.3925,31.530001,31.215,31.3575,28.621208,177482800
7/1/2015,31.725,31.735001,31.497499,31.65,28.888178,120955200
7/2/2015,31.6075,31.672501,31.442499,31.610001,28.851675,108844000
7/6/2015,31.235001,31.557501,31.2125,31.5,28.751268,112241600
7/7/2015,31.4725,31.5375,30.942499,31.422501,28.680536,187787200
7/8/2015,31.120001,31.16,30.635,30.6425,27.968601,243046400
7/9/2015,30.9625,31.014999,29.805,30.0175,27.398134,314380000
7/10/2015,30.485001,30.9625,30.3025,30.82,28.130608,245418000
7/13/2015,31.2575,31.440001,31.08,31.415001,28.673691,165762000
7/14/2015,31.51,31.592501,31.26,31.4025,28.662279,127072400
7/15/2015,31.43,31.7875,31.395,31.705,28.938385,134596800
7/16/2015,31.934999,32.142502,31.8375,32.127499,29.324017,144889600
7/17/2015,32.27,32.404999,32.077499,32.404999,29.577293,184658800
7/20/2015,32.7425,33.2425,32.674999,33.017502,30.136354,235600800
7/21/2015,33.212502,33.23,32.580002,32.6875,29.83515,307025600
7/22/2015,30.497499,31.375,30.497499,31.305,28.57329,461802400
7/23/2015,31.549999,31.772499,31.264999,31.290001,28.559599,203998000
7/24/2015,31.33,31.434999,30.975,31.125,28.408993,168649200
7/27/2015,30.772499,30.9025,30.530001,30.692499,28.014235,177822000
7/28/2015,30.844999,30.977501,30.637501,30.844999,28.153429,134472400
7/29/2015,30.7875,30.875,30.567499,30.747499,28.064442,148046800
7/30/2015,30.58,30.6425,30.4275,30.592501,27.922964,134513200
7/31/2015,30.65,30.66,30.227501,30.325001,27.678802,171540000
8/3/2015,30.375,30.6425,29.379999,29.610001,27.026203,279904000
8/4/2015,29.355,29.424999,28.3125,28.66,26.15909,496554400
8/5/2015,28.237499,29.360001,28.025,28.85,26.332518,397250400
8/6/2015,28.9925,29.125,28.530001,28.782499,26.389816,211612000
8/7/2015,28.645,29.0625,28.625,28.879999,26.479214,154681600
8/10/2015,29.1325,29.997499,29.1325,29.93,27.441923,219806400
8/11/2015,29.452499,29.545,28.3325,28.372499,26.013897,388331200
8/12/2015,28.1325,28.855,27.407499,28.809999,26.415033,404870000
8/13/2015,29.01,29.1,28.635,28.7875,26.3944,194143200
8/14/2015,28.58,29.077499,28.502501,28.99,26.580069,171718000
8/17/2015,29.01,29.4125,28.875,29.290001,26.855133,163538800
8/18/2015,29.1075,29.360001,29.002501,29.125,26.703846,138242800
8/19/2015,29.025,29.129999,28.67,28.752501,26.362314,193146000
8/20/2015,28.52,28.5875,27.907499,28.1625,25.821358,274006400
8/21/2015,27.6075,27.975,26.4125,26.440001,24.242048,513102000
8/24/2015,23.717501,27.200001,23,25.780001,23.636915,648825200
8/25/2015,27.7775,27.7775,25.875,25.934999,23.779024,414406400
8/26/2015,26.772499,27.4725,26.262501,27.422501,25.142872,387098400
8/27/2015,28.057501,28.309999,27.504999,28.23,25.883245,338464400
8/28/2015,28.0425,28.327499,27.885,28.3225,25.96806,212657600
8/31/2015,28.0075,28.6325,28,28.190001,25.846573,224917200
9/1/2015,27.5375,27.969999,26.84,26.93,24.69132,307383600
9/2/2015,27.557501,28.084999,27.282499,28.084999,25.750301,247555200
9/3/2015,28.122499,28.195,27.51,27.592501,25.298738,212935600
9/4/2015,27.2425,27.612499,27.127501,27.317499,25.046604,199985200
9/8/2015,27.9375,28.139999,27.58,28.077499,25.743429,219374400
9/9/2015,28.440001,28.504999,27.442499,27.5375,25.248316,340043200
9/10/2015,27.567499,28.32,27.475,28.1425,25.803017,251571200
9/11/2015,27.9475,28.5525,27.940001,28.5525,26.17894,199662000
9/14/2015,29.145,29.2225,28.715,28.827499,26.431072,233453600
9/15/2015,28.9825,29.1325,28.605,29.07,26.653419,173364800
9/16/2015,29.0625,29.135,28.860001,29.102501,26.683218,148694000
9/17/2015,28.915001,29.122499,28.43,28.48,26.112461,256450400
9/18/2015,28.0525,28.575001,27.967501,28.362499,26.004728,297141200
9/21/2015,28.4175,28.842501,28.415001,28.8025,26.408154,200888000
9/22/2015,28.344999,28.545,28.129999,28.35,25.993273,201384800
9/23/2015,28.407499,28.68,28.325001,28.58,26.204149,143026800
9/24/2015,28.3125,28.875,28.092501,28.75,26.360022,200878000
9/25/2015,29.110001,29.172501,28.504999,28.6775,26.293547,224607600
9/28/2015,28.4625,28.6425,28.110001,28.110001,25.77322,208436000
9/29/2015,28.2075,28.377501,26.965,27.264999,24.998468,293461600
9/30/2015,27.5425,27.885,27.182501,27.575001,25.282701,265892000
10/1/2015,27.2675,27.405001,26.827499,27.395,25.117659,255716400
10/2/2015,27.002501,27.752501,26.887501,27.594999,25.301029,232079200
10/5/2015,27.469999,27.842501,27.2675,27.695,25.392721,208258800
10/6/2015,27.657499,27.934999,27.442499,27.827499,25.514212,192787200
10/7/2015,27.934999,27.942499,27.352501,27.695,25.392721,187062400
10/8/2015,27.547501,27.547501,27.0525,27.375,25.099327,247918400
10/9/2015,27.5,28.07,27.372499,28.030001,25.699877,211064400
10/12/2015,28.182501,28.1875,27.860001,27.9,25.580681,121868800
10/13/2015,27.705,28.112499,27.67,27.9475,25.624233,132197200
10/14/2015,27.8225,27.879999,27.389999,27.5525,25.262066,177849600
10/15/2015,27.7325,28.025,27.622499,27.965,25.640278,150694000
10/16/2015,27.945,28,27.6325,27.76,25.452318,156930400
10/19/2015,27.700001,27.9375,27.5275,27.932501,25.610476,119036800
10/20/2015,27.834999,28.5425,27.705,28.442499,26.078083,195871200
10/21/2015,28.5,28.895,28.424999,28.440001,26.075787,167180800
10/22/2015,28.5825,28.875,28.525,28.875,26.474625,166616400
10/23/2015,29.174999,29.807501,29.0825,29.77,27.295225,237467600
10/26/2015,29.52,29.532499,28.73,28.82,26.4242,265335200
10/27/2015,28.85,29.135,28.497499,28.637501,26.256872,279537600
10/28/2015,29.2325,29.825001,29.014999,29.817499,27.338779,342205600
10/29/2015,29.674999,30.172501,29.567499,30.1325,27.627594,204909200
10/30/2015,30.247499,30.305,29.862499,29.875,27.391497,197461200
11/2/2015,30.200001,30.34,29.9025,30.295,27.776583,128813200
11/3/2015,30.1975,30.872499,30.174999,30.6425,28.095196,182076000
11/4/2015,30.782499,30.955,30.405001,30.5,27.964544,179544400
11/5/2015,30.4625,30.672501,30.045,30.23,27.835638,158210800
11/6/2015,30.2775,30.452499,30.155001,30.264999,27.867861,132169200
11/9/2015,30.24,30.452499,30.012501,30.1425,27.755064,135485600
11/10/2015,29.225,29.5175,29.014999,29.192499,26.880302,236511600
11/11/2015,29.092501,29.355,28.8025,29.0275,26.728374,180872000
11/12/2015,29.065001,29.205,28.9125,28.93,26.638599,130102400
11/13/2015,28.799999,28.8925,28.067499,28.084999,25.860525,183249600
11/16/2015,27.844999,28.559999,27.75,28.545,26.28409,152426800
11/17/2015,28.73,28.762501,28.33,28.422501,26.171295,110467600
11/18/2015,28.940001,29.372499,28.875,29.3225,27.000011,186698800
11/19/2015,29.41,29.9375,29.190001,29.695,27.343008,173183200
11/20/2015,29.799999,29.98,29.7125,29.825001,27.462709,137148400
11/23/2015,29.817499,29.932501,29.334999,29.4375,27.1059,129930000
11/24/2015,29.3325,29.8375,29.280001,29.719999,27.366024,171212800
11/25/2015,29.8025,29.807501,29.48,29.5075,27.170357,85553200
11/27/2015,29.5725,29.602501,29.4,29.452499,27.119711,52185600
11/30/2015,29.497499,29.852501,29.4375,29.575001,27.232508,156721200
12/1/2015,29.6875,29.702499,29.215,29.334999,27.011515,139409600
12/2/2015,29.334999,29.5275,29.02,29.07,26.767511,133546400
12/3/2015,29.137501,29.1975,28.555,28.799999,26.518894,166278000
12/4/2015,28.8225,29.8125,28.7775,29.7575,27.400557,231108000
12/7/2015,29.745001,29.965,29.452499,29.57,27.227903,128336800
12/8/2015,29.379999,29.65,29.215,29.557501,27.2164,137238000
12/9/2015,29.41,29.422501,28.77,28.905001,26.61558,185445600
12/10/2015,29.01,29.235001,28.877501,29.0425,26.742188,116850800
12/11/2015,28.797501,28.8475,28.2125,28.295,26.053892,187544800
12/14/2015,28.045,28.17,27.4475,28.120001,25.892754,257274800
12/15/2015,27.985001,28.200001,27.5875,27.622499,25.434656,213292400
12/16/2015,27.7675,27.997499,27.200001,27.834999,25.630327,224954000
12/17/2015,28.004999,28.0625,27.245001,27.245001,25.087057,179091200
12/18/2015,27.227501,27.379999,26.452499,26.5075,24.407969,385813200
12/21/2015,26.82,26.842501,26.3925,26.8325,24.707232,190362400
12/22/2015,26.85,26.93,26.612499,26.807501,24.684212,131157600
12/23/2015,26.817499,27.2125,26.799999,27.1525,25.001883,130629600
12/24/2015,27.25,27.25,26.987499,27.0075,24.868366,54281600
12/28/2015,26.897499,26.922501,26.545,26.705,24.58983,106816800
12/29/2015,26.74,27.3575,26.715,27.184999,25.031813,123724800
12/30/2015,27.145,27.174999,26.795,26.83,24.704927,100855200
12/31/2015,26.752501,26.7575,26.205,26.315001,24.230721,163649200
1/4/2016,25.6525,26.342501,25.5,26.3375,24.251436,270597600
1/5/2016,26.4375,26.4625,25.602501,25.6775,23.643713,223164000
1/6/2016,25.139999,25.592501,24.967501,25.174999,23.181009,273829600
1/7/2016,24.67,25.032499,24.1075,24.112499,22.202665,324377600
1/8/2016,24.637501,24.7775,24.190001,24.24,22.320072,283192000
1/11/2016,24.7425,24.764999,24.334999,24.6325,22.68148,198957600
1/12/2016,25.137501,25.172501,24.709999,24.99,23.01067,196616800
1/13/2016,25.08,25.297501,24.325001,24.3475,22.419056,249758400
1/14/2016,24.49,25.120001,23.934999,24.879999,22.909378,252680400
1/15/2016,24.049999,24.4275,23.84,24.282499,22.3592,319335600
1/19/2016,24.602501,24.6625,23.875,24.165001,22.251009,212350800
1/20/2016,23.775,24.547501,23.355,24.1975,22.280935,289337600
1/21/2016,24.264999,24.469999,23.735001,24.075001,22.168144,208646000
1/22/2016,24.657499,25.365,24.592501,25.355,23.346752,263202000
1/25/2016,25.379999,25.3825,24.8025,24.860001,22.890965,207178000
1/26/2016,24.9825,25.219999,24.5175,24.997499,23.01757,300308000
1/27/2016,24.01,24.157499,23.334999,23.355,21.505167,533478800
1/28/2016,23.4475,23.629999,23.0975,23.522499,21.659397,222715200
1/29/2016,23.6975,24.334999,23.5875,24.334999,22.407543,257666000
2/1/2016,24.1175,24.1775,23.85,24.1075,22.198067,163774000
2/2/2016,23.855,24.01,23.57,23.620001,21.749178,149428800
2/3/2016,23.75,24.209999,23.52,24.0875,22.179646,183857200
2/4/2016,23.965,24.3325,23.797501,24.15,22.357859,185886800
2/5/2016,24.129999,24.23,23.422501,23.504999,21.760721,185672400
2/8/2016,23.282499,23.924999,23.26,23.752501,21.989862,216085600
2/9/2016,23.5725,23.985001,23.4825,23.747499,21.985231,177324800
2/10/2016,23.98,24.0875,23.525,23.567499,21.818584,169374400
2/11/2016,23.4475,23.68,23.147499,23.424999,21.686659,200298800
2/12/2016,23.547501,23.625,23.252501,23.497499,21.753784,161405600
2/16/2016,23.754999,24.2125,23.6525,24.16,22.367117,196231600
2/17/2016,24.1675,24.5525,24.0375,24.530001,22.70966,179452800
2/18/2016,24.709999,24.7225,24.022499,24.065001,22.279171,156084000
2/19/2016,24,24.190001,23.950001,24.01,22.228252,141496800
2/22/2016,24.077499,24.225,23.98,24.219999,22.422668,137123200
2/23/2016,24.1,24.125,23.637501,23.672501,21.9158,127770400
2/24/2016,23.495001,24.094999,23.33,24.025,22.242138,145022800
2/25/2016,24.012501,24.190001,23.8125,24.190001,22.394896,110330800
2/26/2016,24.299999,24.504999,24.145,24.227501,22.429611,115964400
2/29/2016,24.215,24.557501,24.1625,24.172501,22.378693,140865200
3/1/2016,24.4125,25.192499,24.355,25.1325,23.267452,201628400
3/2/2016,25.127501,25.2225,24.91,25.1875,23.318367,132678400
3/3/2016,25.145,25.4275,25.112499,25.375,23.491961,147822800
3/4/2016,25.592501,25.9375,25.342501,25.752501,23.84144,184220400
3/7/2016,25.5975,25.7075,25.24,25.467501,23.577593,143315600
3/8/2016,25.195,25.440001,25.1,25.2575,23.383173,126247600
3/9/2016,25.327499,25.395,25.067499,25.280001,23.404011,108806800
3/10/2016,25.352501,25.559999,25.0375,25.2925,23.415577,134054400
3/11/2016,25.559999,25.57,25.375,25.565001,23.667854,109632800
3/14/2016,25.477501,25.727501,25.445,25.629999,23.728031,100304400
3/15/2016,25.99,26.295,25.9625,26.145,24.204809,160270800
3/16/2016,26.1525,26.577499,26.147499,26.4925,24.526531,153214000
3/17/2016,26.379999,26.6175,26.24,26.450001,24.487181,137682800
3/18/2016,26.584999,26.625,26.297501,26.48,24.514952,176820800
3/21/2016,26.4825,26.9125,26.285,26.477501,24.512644,142010800
3/22/2016,26.3125,26.8225,26.3025,26.68,24.700117,129777600
3/23/2016,26.620001,26.7675,26.475,26.532499,24.563562,102814000
3/24/2016,26.3675,26.5625,26.2225,26.4175,24.457094,104532000
3/28/2016,26.5,26.547501,26.264999,26.297501,24.345997,77645600
3/29/2016,26.2225,26.9475,26.219999,26.92,24.922304,124760400
3/30/2016,27.1625,27.605,27.15,27.389999,25.357431,182404400
3/31/2016,27.43,27.475,27.219999,27.247499,25.225502,103553600
4/1/2016,27.195,27.5,27.049999,27.497499,25.456945,103496000
4/4/2016,27.605,28.047501,27.567499,27.780001,25.718487,149424800
4/5/2016,27.377501,27.682501,27.355,27.452499,25.415291,106314800
4/6/2016,27.557501,27.745001,27.299999,27.74,25.68145,105616400
4/7/2016,27.487499,27.605,27.030001,27.135,25.121349,127207600
4/8/2016,27.227501,27.442499,27.0425,27.165001,25.149126,94326800
4/11/2016,27.2425,27.6525,27.2075,27.254999,25.232443,117630000
4/12/2016,27.334999,27.625,27.165001,27.610001,25.5611,108929200
4/13/2016,27.700001,28.084999,27.700001,28.01,25.931417,133029200
4/14/2016,27.905001,28.0975,27.8325,28.025,25.945303,101895600
4/15/2016,28.0275,28.075001,27.432501,27.4625,25.424549,187756000
4/18/2016,27.2225,27.237499,26.735001,26.870001,24.876011,243286000
4/19/2016,26.969999,27,26.557501,26.727501,24.744087,129539600
4/20/2016,26.66,27.022499,26.514999,26.782499,24.795006,122444000
4/21/2016,26.7325,26.7325,26.379999,26.4925,24.526531,126210000
4/22/2016,26.252501,26.620001,26.155001,26.42,24.459408,134732400
4/25/2016,26.25,26.4125,26.127501,26.27,24.320541,112126400
4/26/2016,25.977501,26.325001,25.977501,26.0875,24.151585,224064800
4/27/2016,24,24.6775,23.92,24.455,22.640228,458408400
4/28/2016,24.4025,24.469999,23.5625,23.7075,21.9482,328970800
4/29/2016,23.497499,23.68,23.127501,23.434999,21.695919,274126000
5/2/2016,23.4925,23.52,23.1,23.41,21.672777,192640400
5/3/2016,23.549999,23.934999,23.42,23.795,22.029209,227325200
5/4/2016,23.799999,23.975,23.455,23.547501,21.800074,164102000
5/5/2016,23.5,23.5175,23.17,23.309999,21.711584,143562000
5/6/2016,23.342501,23.362499,22.9625,23.18,21.590502,174799600
5/9/2016,23.25,23.442499,23.147499,23.1975,21.606802,131745600
5/10/2016,23.3325,23.3925,23.0275,23.355,21.753502,134747200
5/11/2016,23.370001,23.3925,23.115,23.127501,21.541603,114876400
5/12/2016,23.18,23.195,22.3675,22.584999,21.036301,305258800
5/13/2016,22.5,22.9175,22.5,22.629999,21.078213,177571200
5/16/2016,23.0975,23.5975,22.9125,23.469999,21.860615,245039200
5/17/2016,23.637501,23.674999,23.252501,23.372499,21.769802,187667600
5/18/2016,23.540001,23.8025,23.4725,23.639999,22.018951,168249600
5/19/2016,23.66,23.66,23.3925,23.549999,21.935129,121768400
5/20/2016,23.66,23.8575,23.629999,23.805,22.172647,128104000
5/23/2016,23.967501,24.297501,23.9175,24.1075,22.454395,152074400
5/24/2016,24.305,24.522499,24.209999,24.475,22.796705,140560800
5/25/2016,24.6675,24.934999,24.5275,24.905001,23.197214,152675200
5/26/2016,24.92,25.182501,24.66,25.102501,23.381172,225324800
5/27/2016,24.860001,25.1175,24.8125,25.0875,23.367197,145364800
5/31/2016,24.9,25.1,24.705,24.965,23.253099,169228800
6/1/2016,24.754999,24.885,24.5825,24.615,22.927101,116693200
6/2/2016,24.4,24.459999,24.157499,24.43,22.75478,160766400
6/3/2016,24.4475,24.567499,24.362499,24.48,22.801359,114019600
6/6/2016,24.497499,25.4725,24.387501,24.657499,22.966686,93170000
6/7/2016,24.8125,24.967501,24.74,24.7575,23.059828,89638000
6/8/2016,24.754999,24.889999,24.67,24.735001,23.03887,83392400
6/9/2016,24.625,24.997499,24.615,24.9125,23.204203,106405600
6/10/2016,24.6325,24.8375,24.620001,24.7075,23.01326,126851600
6/13/2016,24.672501,24.780001,24.275,24.334999,22.666298,152082000
6/14/2016,24.33,24.620001,24.1875,24.365,22.694244,127727600
6/15/2016,24.455,24.602501,24.2575,24.285,22.619726,117780800
6/16/2016,24.112499,24.4375,24.0175,24.387501,22.715199,125307200
6/17/2016,24.155001,24.1625,23.825001,23.8325,22.198256,244032800
6/20/2016,24,24.1425,23.7575,23.775,22.144703,137647600
6/21/2016,23.735001,24.0875,23.67,23.977501,22.333313,142185600
6/22/2016,24.0625,24.2225,23.8375,23.887501,22.249493,116876400
6/23/2016,23.985001,24.0725,23.8125,24.025,22.377558,128960800
6/24/2016,23.227501,23.665001,23.1625,23.35,21.748842,301245600
6/27/2016,23.25,23.262501,22.875,23.01,21.432163,181958400
6/28/2016,23.225,23.415001,23.035,23.397499,21.793083,161779600
6/29/2016,23.4925,23.637501,23.407499,23.6,21.981701,146124000
6/30/2016,23.610001,23.942499,23.575001,23.9,22.261133,143345600
7/1/2016,23.872499,24.1175,23.8325,23.9725,22.328657,104106000
7/5/2016,23.8475,23.85,23.615,23.747499,22.119085,110820800
7/6/2016,23.65,23.915001,23.592501,23.8825,22.244831,123796400
7/7/2016,23.924999,24.125,23.905001,23.985001,22.340302,100558400
7/8/2016,24.122499,24.2225,24.012501,24.17,22.512617,115648400
7/11/2016,24.1875,24.4125,24.182501,24.245001,22.582472,95179600
7/12/2016,24.2925,24.424999,24.280001,24.355,22.684923,96670000
7/13/2016,24.352501,24.4175,24.209999,24.217501,22.55686,103568800
7/14/2016,24.3475,24.747499,24.33,24.6975,23.003946,155676000
7/15/2016,24.73,24.825001,24.625,24.695,23.001616,120548000
7/18/2016,24.674999,25.032499,24.65,24.9575,23.246117,145975600
7/19/2016,24.889999,25,24.834999,24.967501,23.25543,95119600
7/20/2016,25,25.115,24.934999,24.99,23.276386,105104000
7/21/2016,24.9575,25.25,24.782499,24.8575,23.152971,130808000
7/22/2016,24.815001,24.825001,24.577499,24.665001,22.973671,113254800
7/25/2016,24.5625,24.709999,24.23,24.334999,22.666298,161531600
7/26/2016,24.205,24.4925,24.105,24.1675,22.510283,224959200
7/27/2016,26.067499,26.0875,25.6875,25.737499,23.972626,369379200
7/28/2016,25.7075,26.112499,25.705,26.084999,24.296301,159479200
7/29/2016,26.047501,26.137501,25.92,26.0525,24.266026,110934800
8/1/2016,26.102501,26.5375,26.102501,26.512501,24.694485,152671600
8/2/2016,26.512501,26.5175,26,26.120001,24.328897,135266400
8/3/2016,26.202499,26.459999,26.192499,26.4475,24.633942,120810400
8/4/2016,26.395,26.5,26.32,26.467501,24.786118,109634800
8/5/2016,26.567499,26.9125,26.545,26.870001,25.163048,162213600
8/8/2016,26.879999,27.092501,26.790001,27.092501,25.371418,112148800
8/9/2016,27.057501,27.235001,27.002501,27.202499,25.474434,105260800
8/10/2016,27.1775,27.225,26.940001,27,25.284792,96034000
8/11/2016,27.129999,27.2325,26.9625,26.9825,25.268402,109938000
8/12/2016,26.945,27.110001,26.945,27.045,25.326929,74641600
8/15/2016,27.035,27.385,27.02,27.370001,25.631289,103472800
8/16/2016,27.407499,27.557501,27.3025,27.344999,25.607872,135177600
8/17/2016,27.275,27.342501,27.084999,27.305,25.570415,101424000
8/18/2016,27.307501,27.4,27.254999,27.27,25.53764,87938800
8/19/2016,27.192499,27.422501,27.09,27.34,25.603193,101472400
8/22/2016,27.215,27.275,26.9625,27.127501,25.404194,103280800
8/23/2016,27.147499,27.33,27.1325,27.2125,25.483786,85030800
8/24/2016,27.1425,27.1875,26.92,27.0075,25.291817,94700400
8/25/2016,26.8475,26.969999,26.67,26.8925,25.184122,100344800
8/26/2016,26.852501,26.987499,26.577499,26.735001,25.036625,111065200
8/29/2016,26.655001,26.860001,26.5725,26.705,25.008535,99881200
8/30/2016,26.450001,26.625,26.375,26.5,24.816553,99455600
8/31/2016,26.415001,26.6425,26.41,26.525,24.839962,118649600
9/1/2016,26.535,26.700001,26.405001,26.682501,24.987459,106806000
9/2/2016,26.924999,27,26.705,26.932501,25.221586,107210000
9/6/2016,26.975,27.075001,26.877501,26.924999,25.214556,107521600
9/7/2016,26.9575,27.190001,26.7675,27.09,25.369076,169457200
9/8/2016,26.8125,26.817499,26.309999,26.379999,24.70417,212008000
9/9/2016,26.16,26.43,25.782499,25.782499,24.144632,186228000
9/12/2016,25.6625,26.43,25.6325,26.360001,24.68545,181171200
9/13/2016,26.877501,27.1975,26.809999,26.987499,25.27309,248704800
9/14/2016,27.182501,28.2575,27.15,27.942499,26.167414,443554800
9/15/2016,28.465,28.932501,28.372499,28.8925,27.057066,359934400
9/16/2016,28.780001,29.032499,28.51,28.73,26.904886,319547600
9/19/2016,28.797501,29.045,28.3125,28.395,26.591175,188092000
9/20/2016,28.262501,28.530001,28.127501,28.3925,26.588833,138057200
9/21/2016,28.4625,28.497499,28.110001,28.387501,26.584146,144012800
9/22/2016,28.5875,28.735001,28.5,28.655001,26.83466,124296000
9/23/2016,28.605,28.6975,27.887501,28.1775,26.387489,209924800
9/26/2016,27.91,28.3475,27.887501,28.219999,26.42729,119477600
9/27/2016,28.25,28.295,28.084999,28.272499,26.476454,98429600
9/28/2016,28.422501,28.66,28.3575,28.487499,26.677797,118564400
9/29/2016,28.290001,28.450001,27.950001,28.045,26.263407,143548000
9/30/2016,28.115,28.342501,27.950001,28.262501,26.467093,145516400
10/3/2016,28.1775,28.262501,28.07,28.129999,26.343008,86807200
10/4/2016,28.264999,28.577499,28.157499,28.25,26.455383,118947200
10/5/2016,28.35,28.415001,28.172501,28.262501,26.467093,85812400
10/6/2016,28.424999,28.584999,28.282499,28.4725,26.663754,115117200
10/7/2016,28.577499,28.639999,28.377501,28.514999,26.703539,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,27.169443,144944000
10/11/2016,29.424999,29.672501,29.049999,29.075001,27.227976,256164000
10/12/2016,29.3375,29.495001,29.1875,29.334999,27.471455,150347200
10/13/2016,29.1975,29.360001,28.93,29.245001,27.387175,140769600
10/14/2016,29.469999,29.5425,29.282499,29.407499,27.539349,142608800
10/17/2016,29.3325,29.459999,29.195,29.387501,27.520626,94499600
10/18/2016,29.545,29.5525,29.362499,29.3675,27.501896,98214000
10/19/2016,29.3125,29.440001,28.450001,29.280001,27.419952,80138400
10/20/2016,29.215,29.344999,29.0825,29.264999,27.405909,96503200
10/21/2016,29.202499,29.227501,29.07,29.15,27.298208,92770800
10/24/2016,29.275,29.434999,29.25,29.4125,27.544039,94154800
10/25/2016,29.487499,29.59,29.327499,29.5625,27.684509,192516000
10/26/2016,28.577499,28.924999,28.327499,28.897499,27.061745,264536800
10/27/2016,28.8475,28.965,28.525,28.620001,26.80188,138248000
10/28/2016,28.467501,28.8025,28.362499,28.43,26.623951,151446800
10/31/2016,28.4125,28.557501,28.299999,28.385,26.581808,105677600
11/1/2016,28.365,28.442499,27.6325,27.872499,26.101866,175303200
11/2/2016,27.85,28.0875,27.807501,27.897499,26.125278,113326800
11/3/2016,27.745001,27.865,27.387501,27.4575,25.845247,107730400
11/4/2016,27.1325,27.5625,27.0275,27.209999,25.612276,123348000
11/7/2016,27.52,27.627501,27.365,27.602501,25.98173,130240000
11/8/2016,27.577499,27.93,27.424999,27.764999,26.134693,97016800
11/9/2016,27.469999,27.83,27.012501,27.719999,26.092329,236705600
11/10/2016,27.772499,27.772499,26.4575,26.9475,25.365192,228538000
11/11/2016,26.780001,27.217501,26.637501,27.1075,25.515797,136575600
11/14/2016,26.9275,26.952499,26.02,26.4275,24.875725,204702000
11/15/2016,26.6425,26.92,26.540001,26.7775,25.205172,129058000
11/16/2016,26.674999,27.557501,26.65,27.497499,25.882898,235362000
11/17/2016,27.452499,27.5875,27.2075,27.487499,25.873482,110528000
11/18/2016,27.43,27.635,27.415001,27.514999,25.899368,113715600
